3 1000
745450	859850	547525
684336	398489	242892
532526	390760	630430
434081	252999	115347
793697	138661	732440
955956	777004	839106
444044	677575	67167
51412	65377	831477
882673	918263	736270
649696	127314	78660
54258	954243	69830
41219	633421	319881
769315	710902	109312
369058	820362	90949
702203	772778	19503
798523	649775	817109
250032	801780	834931
528480	228639	393629
950927	509026	282969
518586	71592	349766
211366	17932	703344
164788	419358	155885
26815	321668	466269
572693	768077	244975
351976	531429	491999
584038	678596	455801
330924	702979	446526
626443	585556	416243
103482	94760	796465
392919	489438	622486
583461	993884	970133
747680	14343	833177
661866	66447	581024
847717	944638	559586
181739	2189	882350
267151	167867	180459
853214	297542	310608
647606	191664	726224
401008	797905	568736
302371	54414	420185
324486	712707	642508
176128	890332	52297
830304	977622	40037
535366	208556	26211
750941	557180	330740
682405	799732	936070
924712	725282	18446
430891	588866	708626
624001	448147	310466
913420	697712	618065
688211	103946	94256
391652	7346	517590
388168	879602	4749
723721	26600	172663
885587	791971	615414
439626	912440	424975
473733	243587	382905
664633	742968	518852
795959	593005	916067
734036	205385	947545
156943	316968	774944
879094	624508	12358
648820	78972	887549
386751	365328	409784
796274	503263	531444
766974	43847	46871
838599	867216	136430
174195	830037	473439
636904	156029	524413
943074	796150	371415
367620	654942	514601
452123	815814	504757
242573	51792	324255
488411	75238	398855
335106	135548	774251
347117	15934	629011
876673	117969	484543
339710	926343	366381
306959	734321	89913
505228	541795	18574
670413	325711	211238
783997	210861	687702
133873	480571	769833
191889	580312	696556
666309	206459	592596
64749	473860	122878
412832	430975	429263
937200	311808	26309
77373	547465	388901
674475	872921	254150
19574	982509	965367
876879	91751	990281
477547	581433	166853
48204	824160	94279
619121	71395	518171
515642	623767	700652
795229	887893	540361
862267	443275	314387
635621	391991	357256
580939	610547	87761
217657	815714	289260
503602	315823	772504
627080	171282	892948
900032	317293	100879
839604	958000	459619
260948	647415	745636
789069	172451	554873
587139	557783	952451
101856	736406	525271
391511	280881	992571
715907	723034	257555
846217	752186	517739
63390	116315	474149
477504	673280	699775
871688	488192	160781
717675	791493	686515
677592	782699	832604
247188	60068	102142
998821	526966	439549
786403	156157	417110
369637	243090	174107
984639	141707	32088
53391	576545	859043
153641	337667	806057
767522	432145	483648
726016	572571	498031
652435	788271	101396
755268	965460	419538
462259	902954	471555
182533	368523	808344
488400	823200	361562
930811	200111	641531
413209	145511	988707
851340	428256	222793
672819	862899	594736
356436	82829	325644
710770	284603	175208
587785	768166	627798
370526	245511	743465
811319	539576	194500
561517	291388	52118
370266	324470	793276
954793	308908	39010
823813	134393	312548
829418	861351	84000
237673	363408	764022
644065	398142	374506
151982	260077	620000
325859	815443	176099
81334	451671	765059
317544	222848	245024
394808	696651	24025
400013	917691	147915
211582	937944	670755
7102	815163	137936
743898	957380	141263
125847	87818	859190
560822	273819	200369
7004	455016	98770
619041	943668	229534
599868	766347	962448
986095	879838	418770
794001	646884	598294
815900	326251	144407
73283	873293	145092
75402	482951	360293
972165	10515	855799
549262	154085	461510
12555	482648	571150
238041	686808	513018
188897	463180	247237
486371	434936	804316
321554	710234	529314
127942	93325	367330
798576	536909	476653
651905	374330	327220
678289	314892	258635
241686	3155	820218
904427	6649	205562
351215	242845	402883
591798	13421	334402
452913	750208	54391
155983	324309	902228
945729	66269	129861
588077	215604	74826
305297	200057	254284
569716	916656	443027
519076	211682	455775
293802	313460	949421
655152	43104	723678
351684	232807	550073
971071	289287	246302
569656	171720	359428
634226	159995	790583
991887	189098	912110
639703	103962	921595
17667	174463	276433
795592	995116	117214
420247	87941	551435
753278	905546	524638
484645	157975	762791
740944	283717	558219
18009	104694	148531
673877	576172	580718
844131	333879	253482
835160	945104	332276
287815	207136	153117
544965	584243	649540
445088	963596	201272
963802	174104	824036
411393	563723	689184
831138	932711	83121
217544	434560	977189
699735	359144	652260
428956	912848	591168
267619	476473	330556
846960	708839	385934
405225	402807	865362
647772	250743	349496
978567	800641	150277
369547	29166	793288
153	430948	59838
123614	778278	433223
816300	895574	300882
8426	258260	578668
640557	155419	820607
819503	957998	601488
325704	4835	595855
218780	549557	194147
578172	734489	80292
888398	825387	222519
86173	541761	830473
813468	831903	636334
951180	201041	17109
512785	565205	960405
621540	410292	97851
682474	459883	105588
722052	516587	761383
424905	850342	59936
455271	827459	50691
149520	645455	210464
324148	459293	805681
816773	717871	119537
743446	990126	72503
869075	202103	224799
926789	39326	196201
428195	602561	839140
599187	627508	695077
523522	178310	449996
984237	336068	372703
80631	29769	314111
768616	420260	484741
955618	586606	961869
938185	925527	473491
443559	714248	166470
824632	576777	593558
776189	759592	399860
385329	337097	459489
578064	986591	549896
55262	901054	771420
325855	203958	170362
555366	985048	466904
650076	694310	683498
479611	634054	572489
235907	200941	302128
182602	382084	162243
473121	909362	864488
147813	277159	663116
646841	600102	812585
220052	894994	336210
914435	575820	124690
948162	574193	788669
949314	837808	268508
482883	617380	391842
145307	225060	247544
31285	359722	166907
27375	701326	742633
429306	305669	260519
448116	359862	876456
561439	778355	336234
436889	493282	564166
620697	293944	320971
976330	438462	3013
665497	569692	736781
501152	764715	938806
636231	82244	582980
340647	668267	162354
389413	218602	647210
138152	142033	563775
905637	987896	332119
680623	903962	25517
605907	77662	512028
378718	767245	35870
