3 1000
940338	145022	562331
916914	329870	661587
508399	82308	112394
730510	840885	172076
20703	666189	835579
864686	932142	414154
355814	711899	538904
523378	323668	553699
902560	763819	631321
844607	481809	883517
22407	598249	4780
132577	861484	705368
609797	338429	929364
775423	28011	402895
504280	785147	902593
928881	67452	25990
409728	642645	223568
11512	377192	556357
93531	166635	257407
104104	176791	355359
697558	405225	956169
367272	344270	91483
243064	884332	786994
108877	948059	487490
354659	717771	910109
376903	979545	628715
943202	204362	111943
264254	585516	510349
595134	929352	381851
17417	607397	82234
468596	521101	616882
581154	10450	463050
653681	366643	92908
162212	767268	10852
698642	46166	811565
652614	257529	735254
646154	912200	639836
634323	119978	615962
603612	348618	200984
819917	879045	141043
15525	917793	941843
637960	359647	192811
518266	358664	985769
53763	965486	572621
694134	63538	860588
459874	406928	775868
554121	479953	742600
424846	957050	933412
802944	883110	192204
107608	396671	328455
139572	181023	387639
810112	326244	235798
990487	550884	324882
215869	733954	484876
520588	18895	842406
522094	906768	995543
862305	501622	914167
316517	274029	405967
916355	54123	665403
811453	59131	246228
303376	52795	837929
195221	957491	884500
152638	687870	245075
187337	589255	309006
619758	901955	225781
421035	108735	987556
297378	896096	736620
439643	364942	124560
551737	933641	48111
871066	569874	930515
422144	108338	100329
964273	450189	97031
701003	917007	865978
755249	370331	295523
699461	875138	947596
613953	416076	259932
245239	256864	49459
317780	523648	53211
170259	685339	8646
493949	941899	751830
147072	161964	742571
905596	989884	451163
127621	958723	328974
874234	204198	549860
968855	609956	394393
688077	139160	20443
941811	778190	899172
974708	87711	117635
404855	508939	583161
117497	643757	863306
5154	671014	840141
837748	936195	889122
121415	26737	93282
371340	592716	650975
736346	423113	958953
211947	93344	882506
257013	64576	512116
938286	212330	494087
897688	892149	579639
670328	585775	705734
274472	979027	899308
51490	45259	408540
820048	320530	41245
726162	683938	931736
816101	271588	698943
397177	502681	294211
257179	556592	849131
740898	505641	683380
814898	746716	192899
40479	297738	312429
191763	796789	429694
104845	611412	957635
375338	105524	831996
815606	969212	320625
677122	154537	898340
650795	933005	211707
230588	890309	38005
428036	770817	286839
959230	310370	814872
465083	707148	405902
507314	142162	139403
454395	773275	877722
124325	721567	24326
475613	665430	302724
927260	694790	737219
214544	690231	75987
573492	674075	200749
218994	127274	752171
291494	72777	44576
834098	260594	631941
958354	314964	360493
65523	621045	707421
273963	844213	322350
913341	21716	263282
879244	659289	972410
773825	776724	428677
75955	867804	965641
274011	71227	115938
885890	348286	61564
375185	971130	599294
188686	679301	203503
497504	75974	69223
921224	73850	117662
959112	563669	161970
931947	509644	996011
960324	719527	206169
502515	402953	301336
745333	579049	765081
170452	633041	477708
692109	380330	460662
420352	228703	789993
974611	914	25264
277147	447867	967173
264774	693373	636548
781125	182890	258499
198101	947902	506771
370433	230686	762420
503933	956266	891391
103758	120005	833421
625565	579416	549027
251557	315349	773714
109423	335116	363562
520885	26462	236269
417135	592189	651223
561361	653958	609661
993258	198238	406332
733134	364879	632829
838681	47822	317295
873948	968097	52641
918370	118822	474925
292242	411351	350784
396727	502666	83852
395867	872501	673309
612688	847839	124867
481167	880903	538109
225036	125816	482843
875798	257442	968455
976339	893023	816000
127362	544116	545946
856794	160270	831264
471594	385470	415624
46630	730525	568480
159736	885358	858936
201993	327732	942876
481255	273392	371192
66792	119812	553000
272726	319372	244484
918652	695300	980417
421115	342012	94861
887860	753505	622672
814204	745682	181360
563737	635498	483580
878835	922753	396126
653351	741480	711157
493504	774326	846228
63859	168782	382155
455347	865946	297348
868887	719987	859128
102297	107328	224129
622402	450574	368232
971208	297378	64
627717	111885	123693
786005	814887	107788
263859	658255	329388
27394	440236	931852
406801	246528	1125
348297	528124	898823
632993	497204	827599
830019	221088	548861
64912	943037	258045
778	47559	799490
460451	900935	653231
381796	436945	269900
623497	139110	52893
773287	232364	325421
46410	82667	238197
9952	206041	187575
521745	941299	190228
139709	70048	369908
804371	229378	1563
649234	779037	854961
148206	412195	234799
94851	52453	976918
462592	937271	69194
397574	648907	36622
381696	228373	714375
15853	878878	958091
531477	283443	233640
557052	44611	343547
871064	511812	640186
91330	290654	751538
702332	912994	943634
18986	1506	430787
938305	121599	329974
282376	455133	495
385789	898676	291063
109212	582413	135535
757887	569270	908805
766668	952972	654959
702433	108095	101247
923130	552473	904436
145857	948753	556686
772945	616364	954827
630121	400880	17525
125646	624154	555350
350551	773459	513639
462087	671569	423389
341751	3508	498836
290236	691979	960195
250880	502068	285177
579093	699073	264013
969152	404019	864206
5022	399975	235767
425666	668459	177731
932713	521314	972098
834405	526090	233790
661538	752719	206364
640812	944978	135559
952329	69602	443630
415472	911657	887103
96058	952947	150894
794960	335797	555953
177255	769988	749512
5767	301236	863618
295995	291456	643865
149420	659731	139262
351131	108636	883980
624653	757802	693987
849630	595035	542744
475259	12408	608379
981116	859605	243154
690998	182615	131952
614039	244533	339815
986493	20177	115307
483785	927320	548860
140735	848094	625533
907378	182163	620316
833864	186191	97208
9180	910985	625421
492621	691018	423543
699712	761768	977261
619195	862774	490807
68878	751104	775958
202894	418449	199569
129533	111095	327997
9834	395316	656895
241288	864223	86118
485663	281090	499615
691245	565146	658922
